lakeid,lakename,year4,daynum,sampledate,depth,depth_id,dic,primary_prod_rep1,primary_prod_rep2,chla,phaeo,chla_lt_35um,phaeo_lt_35um,alk_phosphatase
"R","Peter",2002,228,2002-08-16,0.00,1,0.6800,,,,,,,
"R","Peter",2002,231,2002-08-19,0.00,1,0.3600,,,51.7200,170.2500,,,
"R","Peter",2002,231,2002-08-19,0.00,1,0.3300,,,,,,,
"R","Peter",2002,231,2002-08-19,0.35,2,0.3900,,,52.2000,173.4400,,,
"R","Peter",2002,231,2002-08-19,0.85,3,0.3700,,,56.2000,195.1200,,,
"R","Peter",2002,231,2002-08-19,1.50,4,0.3600,,,55.0800,187.0700,,,
"R","Peter",2002,231,2002-08-19,2.00,5,0.4500,,,52.5200,178.6200,,,
"R","Peter",2002,231,2002-08-19,3.50,6,1.4800,,,71.7300,189.9800,,,
"R","Peter",2002,231,2002-08-19,0.00,7,8.8100,,,,,,,
"R","Peter",2002,232,2002-08-20,0.00,1,0.3400,,,,,,,
"R","Peter",2002,233,2002-08-21,0.00,1,0.4400,,,,,,,
"R","Peter",2002,234,2002-08-22,0.00,1,0.5100,,,,,,,
"R","Peter",2002,238,2002-08-26,0.00,1,0.3000,,,51.8800,85.7100,,,
"R","Peter",2002,238,2002-08-26,0.00,1,0.3300,,,,,,,
"R","Peter",2002,238,2002-08-26,0.50,2,0.3000,,,49.4800,91.7800,,,
"R","Peter",2002,238,2002-08-26,1.00,3,0.3100,,,49.6400,102.6200,,,
"R","Peter",2002,238,2002-08-26,1.90,4,0.2900,,,55.8800,114.7200,,,
"R","Peter",2002,238,2002-08-26,2.50,5,0.2700,,,60.3600,117.5800,,,
"R","Peter",2002,238,2002-08-26,4.10,6,2.5200,,,39.7100,99.7100,,,
"R","Peter",2002,238,2002-08-26,0.00,7,9.0100,,,,,,,
"R","Peter",2002,241,2002-08-29,0.00,1,0.3000,,,,,,,
"R","Peter",2002,246,2002-09-03,0.00,1,0.4300,,,42.2700,102.6500,,,
"R","Peter",2002,246,2002-09-03,0.00,1,0.3400,,,,,,,
"R","Peter",2002,246,2002-09-03,0.50,2,0.4400,,,37.7900,83.2900,,,
"R","Peter",2002,246,2002-09-03,1.20,3,0.4900,,,43.0700,94.5100,,,
"R","Peter",2002,246,2002-09-03,2.10,4,0.5900,,,42.1100,93.6400,,,
"R","Peter",2002,246,2002-09-03,2.80,5,0.4600,,,46.9100,114.5200,,,
"R","Peter",2002,246,2002-09-03,4.50,6,3.0600,,,43.9800,117.4500,,,
"R","Peter",2002,246,2002-09-03,0.00,7,9.3100,,,,,,,
"R","Peter",2002,252,2002-09-09,0.00,1,0.6500,,,,,,,
"R","Peter",2003,147,2003-05-27,0.00,1,1.4800,,,3.3300,8.2600,,,
"R","Peter",2003,147,2003-05-27,0.75,2,1.5800,,,3.0900,7.3400,,,
"R","Peter",2003,147,2003-05-27,1.50,3,1.4700,,,3.2500,7.4700,,,
"R","Peter",2003,147,2003-05-27,2.70,4,1.4300,,,4.1100,10.3800,,,
"R","Peter",2003,147,2003-05-27,3.70,5,1.5200,,,7.1400,19.5100,,,
"R","Peter",2003,147,2003-05-27,5.40,6,2.6400,,,34.9100,76.3000,,,
"R","Peter",2003,147,2003-05-27,12.00,7,9.7400,,,,,,,
"R","Peter",2003,153,2003-06-02,0.00,1,1.5200,,,2.2200,6.5700,,,
"R","Peter",2003,153,2003-06-02,0.85,2,1.5100,,,2.1700,6.2900,,,
"R","Peter",2003,153,2003-06-02,1.70,3,1.5100,,,2.3200,6.6200,,,
"R","Peter",2003,153,2003-06-02,3.00,4,1.5800,,,3.3500,10.3300,,,
"R","Peter",2003,153,2003-06-02,4.00,5,1.5800,,,5.0000,15.8600,,,
"R","Peter",2003,153,2003-06-02,5.70,6,1.9000,,,15.8900,36.8400,,,
"R","Peter",2003,153,2003-06-02,12.00,7,10.4700,,,,,,,
"R","Peter",2003,160,2003-06-09,0.00,1,1.6400,,,2.1000,7.6600,,,
"R","Peter",2003,160,2003-06-09,0.75,2,1.6500,,,2.5200,7.1000,,,
"R","Peter",2003,160,2003-06-09,1.70,3,1.7100,,,2.4200,7.1300,,,
"R","Peter",2003,160,2003-06-09,3.20,4,1.5700,,,4.6900,14.4300,,,
"R","Peter",2003,160,2003-06-09,4.20,5,1.7200,,,9.7100,25.0600,,,
"R","Peter",2003,160,2003-06-09,5.80,6,3.2500,,,27.7800,85.7900,,,
"R","Peter",2003,160,2003-06-09,12.00,7,9.5600,,,,,,,
"R","Peter",2003,167,2003-06-16,0.00,1,1.5900,,,1.8500,4.2000,,,
"R","Peter",2003,167,2003-06-16,0.85,2,1.4900,,,1.5800,6.7300,,,
"R","Peter",2003,167,2003-06-16,1.70,3,1.5400,,,2.1000,5.3200,,,
"R","Peter",2003,167,2003-06-16,3.00,4,1.4700,,,3.5800,10.9000,,,
"R","Peter",2003,167,2003-06-16,4.10,5,1.5400,,,4.5100,14.9000,,,
"R","Peter",2003,167,2003-06-16,5.70,6,3.4000,,,18.9800,56.3500,,,
"R","Peter",2003,167,2003-06-16,12.00,7,9.7400,,,,,,,
"R","Peter",2003,174,2003-06-23,0.00,1,1.6300,,,3.7300,6.1200,,,
"R","Peter",2003,174,2003-06-23,0.75,2,1.6300,,,3.8900,6.2500,,,
"R","Peter",2003,174,2003-06-23,1.65,3,1.6900,,,3.4200,6.4300,,,
"R","Peter",2003,174,2003-06-23,3.10,4,1.4800,,,4.8000,15.1900,,,
"R","Peter",2003,174,2003-06-23,4.40,5,1.6700,,,8.1300,23.1600,,,
"R","Peter",2003,174,2003-06-23,6.20,6,4.6600,,,43.2700,107.8600,,,
"R","Peter",2003,174,2003-06-23,12.00,7,10.4300,,,,,,,
"R","Peter",2003,181,2003-06-30,0.00,1,1.5200,,,5.1600,8.7400,,,
"R","Peter",2003,181,2003-06-30,0.80,2,1.6100,,,5.4400,11.0800,,,
"R","Peter",2003,181,2003-06-30,1.40,3,1.5700,,,5.5600,10.9500,,,
"R","Peter",2003,181,2003-06-30,2.80,4,1.6300,,,2.3500,4.7300,,,
"R","Peter",2003,181,2003-06-30,3.70,5,1.5500,,,7.5100,21.4600,,,
"R","Peter",2003,181,2003-06-30,5.70,6,2.8900,,,15.7800,35.2100,,,
"R","Peter",2003,181,2003-06-30,12.00,7,10.2600,,,,,,,
"R","Peter",2003,188,2003-07-07,0.00,1,1.4400,,,4.7100,9.2000,,,
"R","Peter",2003,188,2003-07-07,0.75,2,1.4700,,,4.8500,9.9200,,,
"R","Peter",2003,188,2003-07-07,1.50,3,1.4900,,,4.9800,10.3700,,,
"R","Peter",2003,188,2003-07-07,3.00,4,1.4900,,,5.4700,13.0700,,,
"R","Peter",2003,188,2003-07-07,4.20,5,1.4100,,,11.5200,41.2000,,,
"R","Peter",2003,188,2003-07-07,6.10,6,4.9300,,,41.8200,103.6200,,,
"R","Peter",2003,188,2003-07-07,12.00,7,10.6300,,,,,,,
"R","Peter",2003,195,2003-07-14,0.00,1,1.5000,,,4.3800,6.9200,,,
"R","Peter",2003,195,2003-07-14,0.80,2,1.3900,,,4.4000,7.1900,,,
"R","Peter",2003,195,2003-07-14,1.60,3,1.5300,,,4.9100,8.4200,,,
"R","Peter",2003,195,2003-07-14,3.00,4,1.4800,,,5.0400,9.7400,,,
"R","Peter",2003,195,2003-07-14,4.10,5,1.4900,,,11.4900,43.5600,,,
"R","Peter",2003,195,2003-07-14,5.90,6,3.8600,,,26.9400,54.1800,,,
"R","Peter",2003,195,2003-07-14,12.00,7,10.8900,,,,,,,
"R","Peter",2003,202,2003-07-21,0.00,1,1.5200,,,5.2000,5.8100,,,
"R","Peter",2003,202,2003-07-21,0.85,2,1.5100,,,5.2700,6.3200,,,
"R","Peter",2003,202,2003-07-21,1.80,3,1.5300,,,5.6500,6.8000,,,
"R","Peter",2003,202,2003-07-21,3.30,4,1.4700,,,6.0200,11.9500,,,
"R","Peter",2003,202,2003-07-21,4.40,5,1.4800,,,6.4200,15.8900,,,
"R","Peter",2003,202,2003-07-21,6.10,6,3.5400,,,19.8100,59.5700,,,
"R","Peter",2003,202,2003-07-21,12.00,7,10.8800,,,,,,,
"R","Peter",2003,209,2003-07-28,0.00,1,1.4500,,,4.6500,6.9400,,,
"R","Peter",2003,209,2003-07-28,1.00,2,1.5400,,,4.5300,7.3500,,,
"R","Peter",2003,209,2003-07-28,2.10,3,1.5400,,,5.1600,8.7400,,,
"R","Peter",2003,209,2003-07-28,3.40,4,1.5400,,,5.1800,9.6000,,,
"R","Peter",2003,209,2003-07-28,4.40,5,1.7200,,,7.2700,23.4400,,,
"R","Peter",2003,209,2003-07-28,6.00,6,3.1400,,,30.3600,75.1500,,,
"R","Peter",2003,209,2003-07-28,12.00,7,10.1300,,,,,,,
"R","Peter",2003,216,2003-08-04,0.00,1,1.4600,,,7.1800,10.7800,,,
"R","Peter",2003,216,2003-08-04,0.85,2,1.4800,,,7.2900,10.6700,,,
"R","Peter",2003,216,2003-08-04,1.80,3,1.4200,,,7.4900,11.0500,,,
"R","Peter",2003,216,2003-08-04,3.40,4,1.6100,,,6.4700,13.2300,,,
"R","Peter",2003,216,2003-08-04,4.20,5,1.5200,,,6.1600,14.4100,,,
"R","Peter",2003,216,2003-08-04,6.40,6,4.1000,,,64.7300,94.9600,,,
"R","Peter",2003,216,2003-08-04,12.00,7,7.1800,,,,,,,
"R","Peter",2003,223,2003-08-11,0.00,1,1.4400,,,3.8200,5.4500,,,
"R","Peter",2003,223,2003-08-11,0.85,2,1.3600,,,5.1100,7.6400,,,
"R","Peter",2003,223,2003-08-11,1.70,3,1.3900,,,5.0900,7.6600,,,
"R","Peter",2003,223,2003-08-11,3.50,4,1.3700,,,5.7400,9.3200,,,
"R","Peter",2003,223,2003-08-11,4.70,5,1.6800,,,7.2300,17.3900,,,
"R","Peter",2003,223,2003-08-11,6.50,6,4.0400,,,37.4500,73.7600,,,
"R","Peter",2003,223,2003-08-11,12.00,7,9.5000,,,,,,,
"R","Peter",2003,230,2003-08-18,0.00,1,1.4600,,,4.0900,5.7600,,,
"R","Peter",2003,230,2003-08-18,0.80,2,1.5100,,,4.1600,6.2700,,,
"R","Peter",2003,230,2003-08-18,1.80,3,1.5300,,,4.4200,6.5900,,,
"R","Peter",2003,230,2003-08-18,3.10,4,1.5200,,,5.9100,9.4500,,,
"R","Peter",2003,230,2003-08-18,4.10,5,1.4500,,,7.1100,13.4600,,,
"R","Peter",2003,230,2003-08-18,6.10,6,3.7600,,,17.2300,45.9300,,,
"R","Peter",2003,230,2003-08-18,12.00,7,10.0600,,,,,,,
"R","Peter",2003,237,2003-08-25,0.00,1,1.5600,,,5.8700,10.0600,,,
"R","Peter",2003,237,2003-08-25,0.90,2,1.5800,,,6.6000,9.6300,,,
"R","Peter",2003,237,2003-08-25,1.90,3,1.6200,,,6.8200,9.7000,,,
"R","Peter",2003,237,2003-08-25,3.30,4,1.5900,,,6.8300,10.8400,,,
"R","Peter",2003,237,2003-08-25,4.30,5,1.6400,,,11.2000,16.6200,,,
"R","Peter",2003,237,2003-08-25,6.30,6,4.2000,,,23.6700,44.1300,,,
"R","Peter",2003,237,2003-08-25,12.00,7,11.3900,,,,,,,
"R","Peter",2004,147,2004-05-26,0.00,1,1.6800,,,4.5100,8.2000,,,
"R","Peter",2004,147,2004-05-26,0.80,2,1.6100,,,5.6800,9.6600,,,
"R","Peter",2004,147,2004-05-26,1.60,3,1.5400,,,5.0800,8.8700,,,
"R","Peter",2004,147,2004-05-26,2.80,4,1.6100,,,6.1100,10.0100,,,
"R","Peter",2004,147,2004-05-26,3.70,5,1.6800,,,8.6600,17.3800,,,
"R","Peter",2004,147,2004-05-26,5.30,6,4.2900,,,29.6200,71.2200,,,
"R","Peter",2004,147,2004-05-26,12.00,7,8.7100,,,,,,,
"R","Peter",2004,154,2004-06-02,0.00,1,1.5100,,,9.1100,27.9300,,,
"R","Peter",2004,154,2004-06-02,0.80,2,1.4600,,,8.9100,17.1300,,,
"R","Peter",2004,154,2004-06-02,1.80,3,1.5000,,,10.5600,13.6200,,,
"R","Peter",2004,154,2004-06-02,2.80,4,1.5600,,,34.9700,-20.7200,,,
"R","Peter",2004,154,2004-06-02,3.60,5,1.8700,,,6.7400,9.6900,,,
"R","Peter",2004,154,2004-06-02,5.40,6,4.5600,,,11.3800,18.3800,,,
"R","Peter",2004,154,2004-06-02,12.00,7,9.7500,,,,,,,
"R","Peter",2004,167,2004-06-15,0.00,1,1.2700,,,2.1000,5.3500,,,
"R","Peter",2004,167,2004-06-15,0.65,2,1.2600,,,11.0600,26.9100,,,
"R","Peter",2004,167,2004-06-15,1.40,3,1.3600,,,3.7100,9.1600,,,
"R","Peter",2004,167,2004-06-15,2.50,4,1.4200,,,3.5000,7.6600,,,
"R","Peter",2004,167,2004-06-15,3.40,5,1.7300,,,3.4900,7.9800,,,
"R","Peter",2004,167,2004-06-15,7.00,6,6.0900,,,97.3400,214.0300,,,
"R","Peter",2004,167,2004-06-15,12.00,7,9.2400,,,,,,,
"R","Peter",2004,181,2004-06-29,0.00,1,1.4000,,,3.5300,5.9200,,,
"R","Peter",2004,181,2004-06-29,0.75,2,1.4000,,,12.6100,12.9600,,,
"R","Peter",2004,181,2004-06-29,1.30,3,1.3300,,,8.3100,9.6700,,,
"R","Peter",2004,181,2004-06-29,2.30,4,1.4500,,,5.3000,8.8100,,,
"R","Peter",2004,181,2004-06-29,3.20,5,1.6900,,,6.6400,13.3500,,,
"R","Peter",2004,181,2004-06-29,5.30,6,5.0800,,,12.4600,35.5900,,,
"R","Peter",2004,181,2004-06-29,12.00,7,8.8600,,,,,,,
"R","Peter",2004,195,2004-07-13,0.00,1,1.4400,,,2.5100,4.3000,,,
"R","Peter",2004,195,2004-07-13,0.65,2,1.4800,,,3.9200,5.8500,,,
"R","Peter",2004,195,2004-07-13,1.20,3,1.3900,,,1.7000,4.2800,,,
"R","Peter",2004,195,2004-07-13,2.50,4,1.3400,,,4.1500,8.5600,,,
"R","Peter",2004,195,2004-07-13,3.50,5,1.8300,,,4.7100,10.3200,,,
"R","Peter",2004,195,2004-07-13,5.50,6,5.2600,,,70.2700,58.8700,,,
"R","Peter",2004,195,2004-07-13,12.00,7,9.1200,,,,,,,
"R","Peter",2004,209,2004-07-27,0.00,1,1.4600,,,1.7800,2.5000,,,
"R","Peter",2004,209,2004-07-27,0.70,2,1.5100,,,1.9200,2.6600,,,
"R","Peter",2004,209,2004-07-27,1.50,3,1.5200,,,1.9700,3.0500,,,
"R","Peter",2004,209,2004-07-27,2.70,4,1.3800,,,2.0600,4.1200,,,
"R","Peter",2004,209,2004-07-27,3.70,5,1.8300,,,3.6300,10.3200,,,
"R","Peter",2004,209,2004-07-27,5.40,6,4.3100,,,47.7800,79.5900,,,
"R","Peter",2004,209,2004-07-27,12.00,7,9.8900,,,,,,,
"R","Peter",2004,223,2004-08-10,0.00,1,,,,2.2400,3.9700,,,
"R","Peter",2004,223,2004-08-10,0.80,2,,,,2.2400,4.0600,,,
"R","Peter",2004,223,2004-08-10,1.70,3,,,,2.2500,4.2300,,,
"R","Peter",2004,223,2004-08-10,3.40,4,,,,3.3700,7.7900,,,
"R","Peter",2004,223,2004-08-10,4.40,5,,,,4.8000,13.6400,,,
"R","Peter",2004,223,2004-08-10,6.10,6,,,,12.5900,30.9600,,,
"R","Peter",2004,223,2004-08-10,12.00,7,,,,,,,,
"R","Peter",2005,144,2005-05-24,0.00,1,,,,7.8300,7.6100,,,
"R","Peter",2005,144,2005-05-24,1.30,2,,,,6.4000,6.5900,,,
"R","Peter",2005,144,2005-05-24,2.20,3,,,,14.6300,11.5600,,,
"R","Peter",2005,144,2005-05-24,3.40,4,,,,14.9000,12.6200,,,
"R","Peter",2005,144,2005-05-24,4.20,5,,,,19.0000,23.0800,,,
"R","Peter",2005,144,2005-05-24,5.60,6,,,,35.0600,25.2900,,,
"R","Peter",2005,152,2005-06-01,0.00,1,,,,3.5600,3.9700,,,
"R","Peter",2005,152,2005-06-01,0.90,2,,,,3.2000,3.5800,,,
"R","Peter",2005,152,2005-06-01,2.00,3,,,,2.6200,3.4600,,,
"R","Peter",2005,152,2005-06-01,3.30,4,,,,4.3700,6.8300,,,
"R","Peter",2005,152,2005-06-01,4.20,5,,,,8.1600,15.5700,,,
"R","Peter",2005,152,2005-06-01,5.80,6,,,,18.9000,28.2500,,,
"R","Peter",2005,158,2005-06-07,0.00,1,,,,3.1400,4.0900,,,
"R","Peter",2005,158,2005-06-07,0.70,2,,,,3.0600,4.0200,,,
"R","Peter",2005,158,2005-06-07,2.00,3,,,,3.4800,5.5100,,,
"R","Peter",2005,158,2005-06-07,3.70,4,,,,1.9100,3.4200,,,
"R","Peter",2005,158,2005-06-07,4.70,5,,,,13.6100,18.9100,,,
"R","Peter",2005,158,2005-06-07,6.50,6,,,,38.4400,92.5200,,,
"R","Peter",2005,165,2005-06-14,0.00,1,,,,3.8000,5.0900,,,
"R","Peter",2005,165,2005-06-14,0.95,2,,,,4.3100,5.3800,,,
"R","Peter",2005,165,2005-06-14,2.00,3,,,,3.6700,5.0200,,,
"R","Peter",2005,165,2005-06-14,3.60,4,,,,6.3400,12.0100,,,
"R","Peter",2005,165,2005-06-14,4.70,5,,,,12.3700,24.6300,,,
"R","Peter",2005,165,2005-06-14,6.70,6,,,,26.2600,77.5900,,,
"R","Peter",2005,172,2005-06-21,0.00,1,,,,3.5400,5.2900,,,
"R","Peter",2005,172,2005-06-21,0.85,2,,,,3.3800,4.4100,,,
"R","Peter",2005,172,2005-06-21,1.70,3,,,,3.5300,5.1000,,,
"R","Peter",2005,172,2005-06-21,3.10,4,,,,4.4500,7.5500,,,
"R","Peter",2005,172,2005-06-21,4.10,5,,,,4.8700,10.1900,,,
"R","Peter",2005,172,2005-06-21,6.20,6,,,,8.1400,24.2000,,,
"R","Peter",2005,179,2005-06-28,0.00,1,,,,4.1000,5.1900,,,
"R","Peter",2005,179,2005-06-28,0.85,2,,,,3.3700,4.4200,,,
"R","Peter",2005,179,2005-06-28,1.70,3,,,,4.1100,5.3800,,,
"R","Peter",2005,179,2005-06-28,2.90,4,,,,6.5500,10.2400,,,
"R","Peter",2005,179,2005-06-28,4.00,5,,,,7.8700,12.1200,,,
"R","Peter",2005,179,2005-06-28,6.00,6,,,,4.5100,16.0800,,,
"R","Peter",2005,185,2005-07-04,0.00,1,,,,4.1000,8.6100,,,
"R","Peter",2005,185,2005-07-04,0.80,2,,,,5.4400,10.4500,,,
"R","Peter",2005,185,2005-07-04,1.60,3,,,,6.3100,11.3700,,,
"R","Peter",2005,185,2005-07-04,2.80,4,,,,5.9300,11.7500,,,
"R","Peter",2005,185,2005-07-04,3.80,5,,,,8.2600,14.4200,,,
"R","Peter",2005,185,2005-07-04,5.80,6,,,,4.9000,15.7900,,,
"R","Peter",2005,193,2005-07-12,0.00,1,,,,2.2800,5.1100,,,
"R","Peter",2005,193,2005-07-12,1.00,2,,,,2.7000,5.5900,,,
"R","Peter",2005,193,2005-07-12,2.00,3,,,,3.1900,8.9600,,,
"R","Peter",2005,193,2005-07-12,3.30,4,,,,4.3800,12.9900,,,
"R","Peter",2005,193,2005-07-12,4.30,5,,,,9.7700,20.3700,,,
"R","Peter",2005,193,2005-07-12,6.10,6,,,,9.5700,30.2700,,,
"R","Peter",2005,200,2005-07-19,0.00,1,,,,5.3300,12.5800,,,
"R","Peter",2005,200,2005-07-19,0.70,2,,,,5.2500,13.1000,,,
"R","Peter",2005,200,2005-07-19,1.40,3,,,,4.9500,12.7300,,,
"R","Peter",2005,200,2005-07-19,2.70,4,,,,5.6000,14.5400,,,
"R","Peter",2005,200,2005-07-19,3.80,5,,,,6.0300,16.9500,,,
"R","Peter",2005,200,2005-07-19,5.90,6,,,,9.8400,27.7600,,,
"R","Peter",2005,207,2005-07-26,0.00,1,,,,7.6400,13.6200,,,
"R","Peter",2005,207,2005-07-26,0.70,2,,,,7.4900,14.0000,,,
"R","Peter",2005,207,2005-07-26,1.40,3,,,,8.6500,16.8700,,,
"R","Peter",2005,207,2005-07-26,2.90,4,,,,6.7000,13.6700,,,
"R","Peter",2005,207,2005-07-26,4.00,5,,,,8.7300,23.2000,,,
"R","Peter",2005,207,2005-07-26,6.30,6,,,,8.0100,29.1500,,,
"R","Peter",2005,214,2005-08-02,0.00,1,,,,2.7000,9.3100,,,
"R","Peter",2005,214,2005-08-02,0.75,2,,,,4.6300,7.6300,,,
"R","Peter",2005,214,2005-08-02,1.50,3,,,,4.4800,8.3800,,,
"R","Peter",2005,214,2005-08-02,2.80,4,,,,5.9300,15.1100,,,
"R","Peter",2005,214,2005-08-02,3.80,5,,,,8.4600,26.4500,,,
"R","Peter",2005,214,2005-08-02,5.80,6,,,,5.4300,20.3800,,,
"R","Peter",2005,221,2005-08-09,0.00,1,,,,3.9700,59.5900,,,
"R","Peter",2005,221,2005-08-09,0.75,2,,,,3.6500,60.1300,,,
"R","Peter",2005,221,2005-08-09,1.60,3,,,,3.4700,60.5300,,,
"R","Peter",2005,221,2005-08-09,3.10,4,,,,2.6400,80.3900,,,
"R","Peter",2005,221,2005-08-09,4.00,5,,,,1.6300,113.2600,,,
"R","Peter",2005,221,2005-08-09,6.30,6,,,,4.9500,27.7900,,,
"R","Peter",2005,227,2005-08-15,0.00,1,,,,6.8900,14.6000,,,
"R","Peter",2005,227,2005-08-15,0.70,2,,,,7.0600,14.8700,,,
"R","Peter",2005,227,2005-08-15,1.30,3,,,,7.1600,16.5600,,,
"R","Peter",2005,227,2005-08-15,2.50,4,,,,6.4500,14.5900,,,
"R","Peter",2005,227,2005-08-15,3.40,5,,,,6.6300,14.8600,,,
"R","Peter",2005,227,2005-08-15,4.80,6,,,,8.7900,28.3600,,,
"R","Peter",2005,235,2005-08-23,0.00,1,,,,8.0400,17.4700,,,
"R","Peter",2005,235,2005-08-23,0.70,2,,,,8.3700,18.0400,,,
"R","Peter",2005,235,2005-08-23,1.30,3,,,,8.2600,17.9300,,,
"R","Peter",2005,235,2005-08-23,2.40,4,,,,8.6000,18.9300,,,
"R","Peter",2005,235,2005-08-23,3.40,5,,,,8.1100,17.8500,,,
"R","Peter",2005,235,2005-08-23,5.30,6,,,,11.2500,46.9300,,,
"R","Peter",2006,142,2006-05-22,0.00,1,1.4900,,,5.3200,6.5400,,,
"R","Peter",2006,142,2006-05-22,0.80,2,1.5100,,,5.3400,6.0800,,,
"R","Peter",2006,142,2006-05-22,1.50,3,1.5400,,,5.3200,5.8700,,,
"R","Peter",2006,142,2006-05-22,2.70,4,1.5000,,,6.8900,7.2100,,,
"R","Peter",2006,142,2006-05-22,3.50,5,1.5100,,,9.8900,8.9100,,,
"R","Peter",2006,142,2006-05-22,4.90,6,3.1900,,,26.1300,34.7400,,,
"R","Peter",2006,142,2006-05-22,12.00,7,8.3400,,,,,,,
"R","Peter",2006,149,2006-05-29,0.00,1,,,,5.3200,6.5400,,,
"R","Peter",2006,149,2006-05-29,1.00,2,,,,5.6900,6.8400,,,
"R","Peter",2006,149,2006-05-29,1.80,3,,,,5.8500,5.5600,,,
"R","Peter",2006,149,2006-05-29,2.80,4,,,,8.5800,9.1000,,,
"R","Peter",2006,149,2006-05-29,3.60,5,,,,8.7600,10.3400,,,
"R","Peter",2006,149,2006-05-29,4.90,6,,,,89.8300,78.2000,,,
"R","Peter",2006,156,2006-06-05,0.00,1,,,,1.9400,2.5800,,,
"R","Peter",2006,156,2006-06-05,0.90,2,,,,2.0000,2.4600,,,
"R","Peter",2006,156,2006-06-05,1.70,3,,,,1.9400,2.4800,,,
"R","Peter",2006,156,2006-06-05,2.80,4,,,,7.3100,11.9300,,,
"R","Peter",2006,156,2006-06-05,3.60,5,,,,6.5000,10.2200,,,
"R","Peter",2006,156,2006-06-05,4.90,6,,,,36.6000,36.3500,,,
"R","Peter",2006,163,2006-06-12,0.00,1,,,,2.0400,3.5800,,,
"R","Peter",2006,163,2006-06-12,0.80,2,,,,1.7500,3.1200,,,
"R","Peter",2006,163,2006-06-12,1.60,3,,,,1.6700,3.0500,,,
"R","Peter",2006,163,2006-06-12,3.00,4,,,,2.5400,5.2400,,,
"R","Peter",2006,163,2006-06-12,3.90,5,,,,4.3900,9.6700,,,
"R","Peter",2006,163,2006-06-12,5.30,6,,,,24.7200,34.3600,,,
"R","Peter",2006,170,2006-06-19,0.00,1,1.5500,,,2.4100,4.2700,,,
"R","Peter",2006,170,2006-06-19,0.80,2,1.5500,,,2.3100,4.0600,,,
"R","Peter",2006,170,2006-06-19,1.60,3,1.5200,,,2.3300,4.2000,,,
"R","Peter",2006,170,2006-06-19,3.20,4,1.4900,,,2.0400,4.1900,,,
"R","Peter",2006,170,2006-06-19,4.30,5,1.6200,,,7.8700,18.0900,,,
"R","Peter",2006,170,2006-06-19,5.70,6,3.3400,,,77.6300,201.6300,,,
"R","Peter",2006,170,2006-06-19,12.00,7,7.3200,,,,,,,
"R","Peter",2006,177,2006-06-26,0.00,1,,,,2.7900,4.7900,,,
"R","Peter",2006,177,2006-06-26,0.90,2,,,,2.8400,4.4500,,,
"R","Peter",2006,177,2006-06-26,1.70,3,,,,3.0900,4.9500,,,
"R","Peter",2006,177,2006-06-26,2.90,4,,,,3.2800,4.9500,,,
"R","Peter",2006,177,2006-06-26,3.90,5,,,,3.3200,5.7900,,,
"R","Peter",2006,177,2006-06-26,5.40,6,,,,37.6600,49.6200,,,
"R","Peter",2006,184,2006-07-03,0.00,1,,,,4.9300,8.9400,,,
"R","Peter",2006,184,2006-07-03,0.70,2,,,,5.3000,8.5800,,,
"R","Peter",2006,184,2006-07-03,1.50,3,,,,6.2100,9.9100,,,
"R","Peter",2006,184,2006-07-03,3.00,4,,,,4.8000,9.7500,,,
"R","Peter",2006,184,2006-07-03,4.10,5,,,,5.4800,10.1900,,,
"R","Peter",2006,184,2006-07-03,5.70,6,,,,42.9100,71.8800,,,
"R","Peter",2006,191,2006-07-10,0.00,1,,,,3.3800,9.4700,,,
"R","Peter",2006,191,2006-07-10,0.90,2,,,,3.3000,9.4100,,,
"R","Peter",2006,191,2006-07-10,1.70,3,,,,3.3600,9.3900,,,
"R","Peter",2006,191,2006-07-10,2.90,4,,,,4.4600,13.4200,,,
"R","Peter",2006,191,2006-07-10,3.70,5,,,,5.3000,14.2500,,,
"R","Peter",2006,191,2006-07-10,5.40,6,,,,8.6000,17.8100,,,
"R","Peter",2006,198,2006-07-17,0.00,1,1.8200,,,4.3400,9.7600,,,
"R","Peter",2006,198,2006-07-17,0.80,2,1.4700,,,4.6600,10.5600,,,
"R","Peter",2006,198,2006-07-17,1.60,3,1.4400,,,4.9100,10.9800,,,
"R","Peter",2006,198,2006-07-17,3.30,4,1.4800,,,4.4100,13.5000,,,
"R","Peter",2006,198,2006-07-17,4.40,5,1.6600,,,5.2100,13.5900,,,
"R","Peter",2006,198,2006-07-17,5.90,6,2.3400,,,38.9000,58.2300,,,
"R","Peter",2006,198,2006-07-17,12.00,7,8.7500,,,,,,,
"R","Peter",2006,205,2006-07-24,0.00,1,,,,3.7500,9.2000,,,
"R","Peter",2006,205,2006-07-24,0.80,2,,,,3.8200,9.3800,,,
"R","Peter",2006,205,2006-07-24,1.50,3,,,,3.8800,9.2300,,,
"R","Peter",2006,205,2006-07-24,2.90,4,,,,3.7600,10.5000,,,
"R","Peter",2006,205,2006-07-24,4.10,5,,,,5.1200,14.8300,,,
"R","Peter",2006,205,2006-07-24,5.80,6,,,,28.3000,44.6600,,,
"R","Peter",2006,212,2006-07-31,0.00,1,,,,5.1100,11.2300,,,
"R","Peter",2006,212,2006-07-31,0.80,2,,,,5.1900,11.1500,,,
"R","Peter",2006,212,2006-07-31,1.60,3,,,,5.1000,11.9100,,,
